location,date,likes,retweets,text
"South Sioux City, Nebraska",2020-05-29,6,4,"Respiratory droplets released when coughing, sneezing, or talking are thought to be the primary way COVID-19 is spread.
https://t.co/yNL6nh2PHg"
"Houston, TX",2020-05-20,0,0,@Coprolithic @SBS360OCT @LFaraday @AOC I said flu deaths are being counted as covid as well as heart attacks and other things
"Colorado & Florida, USA",2020-05-13,386,127,"A Million Michigan Residents Stopped Staying Home After Whitmer Extended Lockdown, Data Show https://t.co/bT7w6Y8YAy"
"Ogden, UT",2020-05-31,276415,135469,"Attending protests is not for everyone and that's ok. Whether you are continuing to quarantine in mid-pandemic or you simply do not feel comfortable/safe, here are 3 ways you can still show your support from home that takes less than 30 min:"
"Pittsburgh, PA",2020-05-19,4,2,"#BREAKING NEWS: Pennsylvania Department of Health reports 610 new coronavirus cases and an additional 119 deaths. This brings the statewide case count to 63,666 and death toll to 4,624. https://t.co/PyNWom9FfI"
"Long Beach, CA",2020-05-01,0,0,"Tanggap corona, bareng artis, pinter emang 👏🏽 https://t.co/FM4CHJP2Om"
"Detroit, MI",2020-05-21,0,0,"During the COVID-19 pandemic, we've seen hundreds of Ford dealers across the country use Waymark to make videos like this one — it's an easy way to update messaging on a quick turnaround. Read more about our work with FordDirect: https://t.co/HrfqBu9GVe #automotivenews https://t.co/W4AggCXI4x"
"Nebraska, USA",2020-05-30,1251,468,"Chief Justice Roberts sides with the Left again. 
https://t.co/RS7UqwKHMD
He’s a gift that never stops giving."
"Los Angeles, CA",2020-05-18,0,0,@mzjacobson @ProfStrachan @NickCowern @BrianVad How many GW does the UK use? When will these be accomplished? Are they delayed by COVID19? Is this number speeding up the transition to 100% renewables from previous estimates? How does this compare to other countries transitioning?
"Berkeley, California",2020-05-09,0,0,#GullibleConservatives https://t.co/OxPjA66CK9
"Los Angeles, CA",2020-05-21,99924,22283,"Really great system we got here.

Can’t imagine why anyone would question how beneficial or sustainable it is for the working class https://t.co/SiIX55NRX9"
"Austin area, TX",2020-05-13,0,0,via @newsbusters: Forthcoming Anti-Fox Book from CNN's Brian Stelter Shifts to Coronavirus Shaming https://t.co/V1ZLLwKzqe https://t.co/hjKWYAIgkF
"Russellville, AR",2020-05-14,279973,72441,"i think this pandemic has shown us who the true violent, outraged thugs are https://t.co/bXEcCNzPjv"
"New York, USA",2020-05-30,940979,217180,Donald Trump called the coronavirus the “Chinese virus” and called black people “thugs” but y’all still think he’s not racist??
"Salem, Oregon",2020-05-01,3564,1777,"Ironic that McConnell chose today, International Workers’ Day (May 1st) to show how little he cares about them. 

Corporations win. Workers lose.

https://t.co/RmJpLkrTbz"
"San Francisco, CA",2020-05-31,175,72,Hey @JoeBiden what you gonna do about this? https://t.co/VdTrIPxrID
"Anywhere, Florida",2020-05-05,560,287,"States *partially* reopened are seeing an increase in COVID-19 cases. Thousands are dying every day. Yet Trump still urges more states to reopen, while secretly projecting a rise in deaths. At what point, is this kind of conduct considered criminal? https://t.co/IfATjrLl8a"
"Durham, NC",2020-05-24,500,262,"Sadly, #Science will get the last laugh, &amp; has a lousy sense of humor. Just think of your high school Chemistry teacher. Were THEY funny? Nope, &amp; neither is this...
#StayHome 
#ScienceDontLie https://t.co/7hVQEtGyNf"
"San Francisco, CA",2020-05-24,172,182,"Missouri hairstylist working at Great Clips was symptomatic with COVID19 and exposed 91 people - the case highlights the threats of community spread in the United States as businesses reopen...
https://t.co/lbn2zdFIMP"
"Waterbury, CT",2020-05-12,0,0,"With 5,916 positives among the 138,424, that's an infection rate of 23%. ""We're hitting those health care metrics like a hammer right now,"" says Gov. Lamont. #coronavirus"
"Los Angeles, CA",2020-05-29,63162,12779,"100,000 people are dead.
1 in 4 people are unemployed.

Donald Trump’s response to this pandemic has been a leadership failure, a policy failure, and a moral failure of historic proportions."
"New York, USA",2020-05-23,37,19,"We keep hearing about these armed protests w/12s, MAYBE 100s of attendees, violating local &amp; state rules on social distancing &amp; masks.

As if 12s or even &gt;100 is impressive?

We had 3M -5M attendees, in the US, ALL IN 1 DAY

Bigger than Vietnam protests.
https://t.co/PHxnsT2v5G"
"Madison, WI",2020-05-08,5,6,"Pence staffer tests positive.
https://t.co/JUUvv5ETNW"
"Kissimmee, FL",2020-05-12,3,0,"Your gift can help students like Kris. Every dollar given today will fund scholarships for students who are struggling to continue their education because of COVID-19.
Giving Link: https://t.co/OaxXmy7by9 #Give2JU https://t.co/aeaskdx4Yy"
"Dallas, TX",2020-05-21,316507,106279,Update FedEx called and told me to take down this video and fired both of us Today .. I’m reposting this video because people like him doesn’t matter white or any race should never disrespect essential workers putting their lives in jeopardy especially with this covid-19 https://t.co/Fw0S5gNRso
"New York, USA",2020-05-17,43328,23092,"The state of Georgia made it look like its covid cases were going down ***by putting the dates out of order on its chart*** May 5 was followed by April 25, then back to May again, whatever made it look like a downslope. https://t.co/H8pSvY6rxn"
"New York, USA",2020-05-30,439427,128729,"I truly can’t believe we fighting a pandemic, a race war, and the highest unemployment numbers ever all in one year... shit it ain’t even 6 months in yet."
"Palmer, AK",2020-05-04,0,0,@SexCounseling @realDonaldTrump Scare? You are a covidiot.
"Dallas, TX",2020-05-12,579,154,"We’re supporting communities from the Permian Basin to Papua New Guinea, supplying essential products needed to fight COVID-19. Read more: https://t.co/NYm9xnCtiX https://t.co/u0OxNNhqOH"
"Florida, USA",2020-05-23,22026,6069,"This Senator sold off millions in stock holdings in the days and weeks after a private, all-senators meeting on coronavirus.  So if you’re Black, female and Hispanic (or all 3, like me) you might want to look into who she really cares about in a pandemic. https://t.co/rmgXzsU2BG"
"Texas, USA",2020-05-21,9938,7209,"Nearly half of the accounts tweeting about the coronavirus pandemic are likely bots, Carnegie Mellon researchers say, adding that the tweets appeared aimed at sowing divisions in America.
https://t.co/2g0E3AwmHu"
"California, USA",2020-05-18,1735,950,"Brazen liar  @PressSec claimed Trump has a detailed, secret (😂) pandemic plan much better than Obama’s. Really? Then, why is it a secret? And, if it is so great, why is US no.1 in covid cases, no.1 in death rates, &amp; lagging in testing?
https://t.co/5L851PvYkZ via @politicususa"
"West St. Paul, MN",2020-05-21,16377,8683,"Breaking News: If the U.S. had begun imposing social distancing measures one week earlier than it did in March, about 36,000 fewer people would have died in the coronavirus outbreak, according to new estimates from Columbia University researchers https://t.co/phnyEgZice"
"New York, NY",2020-05-31,4709,737,"You do know there are answers to these questions, right? https://t.co/gaopr7fypu"
"California, USA",2020-05-22,597,163,Wow. I just woke up and I’m living in China. https://t.co/5ZAQnDZxvb
"Maryland, USA",2020-05-22,14,10,"@BoycottUtah @realDonaldTrump It is Friday, May 22, 2020. One citizen, I call for the removal from office by any legal means, the impeached fascist Donald J Trump as President of the United States. Please RT fellow citizens and pass it on. #Resist #TheResistance @realDonaldTrump
#MURDERER 
#TrumpPandemic"
"Falls Church, VA",2020-05-16,0,0,"@nikkithhh Yeah sorry, I asked a dumb question.  COVID-19"
"Pompano Beach, FL",2020-05-14,1,0,"This bill must fail.               Total overreach and dictatorship.                        Text - H.R.6666 - 116th Congress (2019-2020): COVID-19 Testing, Reaching, And Contacting Everyone (TRACE) Act | https://t.co/barn4eQr6q | Library of Congress https://t.co/UwHv7P2Lul"
"Atlanta, GA",2020-05-20,1,0,"@Dubya151 @ScottGottliebMD The media doesn't want to believe/admit Georgia is doing well despite an early reopening. Here's the AJC dashboard showing the reduction in new cases, current hospitalizations, deaths... They actually did report on it today, begrudgingly. https://t.co/FTH4tVX4lj"
"Florida, USA",2020-05-07,49,29,"I'm grateful for President Trump and pray for he &amp; his beautiful family daily. I'm very thankful for his leadership during this #COVID19 outbreak.  
👉 👉How do you think a Democrat President (Joe Biden perhaps) )) would deal with it??
   #WakeUpAmerica
   #VoteRedToSaveAmerica https://t.co/lbScAmuScv"
"Pennsylvania, USA",2020-05-14,180,137,"Mar 27: Italy to treat coronavirus pts w hydroxychloroquine. Apr 23: it was reported HCQ would be offered at pharmacies free of charge. Since Apr 26 active cases are on decrease; May 6, recoveries exceed active cases. Total cases: 221216, Recoveries: 109039, Active cases: 81266. https://t.co/I78Upndv35"
"Connecticut, USA",2020-05-24,17,10,Family reunions gonna hit different once all this social distancing is over
"Miami, FL",2020-05-03,13,4,@MsPackyetti @ScottHech Please help me get attention towards my moms current situation!! She is suffering from COVID symptoms in Indiana State Women’s Prison. She is a nonviolent offender. Please everyday she is getting worse. I just need someone to help us please
"Florida, USA",2020-05-14,1289,217,"When Joe Tasby walked into the ER with his guide dog, Cupid, he thought he'd be home in a matter of days. But his hospital stay ended up lasting weeks, and he needed help with Cupid.

Leave it to nurse — and dog lover — Barbara Borbeck to save the day. https://t.co/roud9YRsZF"
"Washington, DC",2020-05-11,0,1,Almost HALF of all Catholic churches in the US were given small business loans as part of coronavirus emergency funding https://t.co/bKf27yGMy2
"Florida, USA",2020-05-12,4,0,Alright this is officially the funniest thing I’ve seen from covid so far 😂 https://t.co/zodbvx8zx9
"Naples, FL",2020-05-17,8463,3627,"My son and three other people we know had Covid-19.
My son &amp; two others survived, my lifelong friend Jerry died today. I just got the call from his sister.
None of them could get a test  
Where are the tests?
 45 has betrayed us.
We are not back, just sacrificed.
I just can't."
"Spokane, WA",2020-05-19,0,0,#MoscowMitch is a traitor to the American people https://t.co/d4wDh5OCWy
"New York, USA",2020-05-11,0,0,https://t.co/HbfiNtknCL
"El Paso, TX",2020-05-01,29775,5074,"Let us #PrayTogether today for those who have died because of the pandemic, and in a special way for the ""anonymous"" dead."
"North Carolina, USA",2020-05-09,1771,642,Why isn’t this bigger news...? https://t.co/JzdYMoQooS
"Austin, Texas",2020-05-29,8,6,"#DYK Pandemic Electronic Benefit Transfer (P-EBT) is for families w/ children who were eligible for free or reduced-price school meals during the 2019-20 school year.🍎P-EBT will offer families a one-time cash benefit of $285 per child.

Apps open June 1: https://t.co/ugKzOkjJ7n https://t.co/Wpq4mpy71v"
"Texas, USA",2020-05-22,262,91,Every single day of earlier action by the president could have saved thousands of lives. https://t.co/lGfBejDnor
"South Carolina, USA",2020-05-24,13230,3459,"To protect PolyGrip during this pandemic, we have developed 2 options. With the DJT option, she will be able to tongue and adjust her dentures more easily. With duct tape, she won’t be able to drink booze on the job as much. Which do you think she will prefer? #maga #tcot #kag https://t.co/cqRnPmmdyf"
"Las Cruces, NM",2020-05-08,81076,19646,"Deactivated my account bc I was so upset about the deadly (lack of) federal response to COVID-19, but the implosion of the Department of Justice with the Flynn dismissal has brought me back. 

The once proud DOJ is now nothing but a political arm of Donald Trump."
"Florida, USA",2020-05-27,0,0,"@PaulyShore @StephenBaldwin7 @PrimeVideo Not in lockdown here in rainy Florida ☔️ . We had massive beach brawls that went down in Daytona over the weekend and gyms just reopened everywhere today! 💪 
Still, always time for a good Pauly flick!
Look forward to seeing you again at the Orlando Improv again sometime brother!"
"Arizona, USA",2020-05-21,0,0,Appeals Court Halts Ruling to Allow Texans Afraid of Catching COVID-19 to Vote By Mail https://t.co/LegIVIt89c via @epochtimes
"Washington, DC",2020-05-27,10811,2567,"Leaving aside the question of what triggered the president to attack @TheAtlantic, perhaps we can all notice how remarkable it is for a President of the United States to cheer layoffs at an American company during a gigantic bout of unemployment in the middle of a pandemic."
"Charlotte, NC",2020-05-05,53428,12457,I guess we know what keeps the president of the United States up at night. It isn’t the Americans who are dying once every 45 seconds of covid-19. https://t.co/W7JgxfdZb1
"Ypsilanti, MI",2020-05-08,3,0,"Thinking of my Uncle, survivor of a stroke, now living with Aphasia in a nursing home and waiting for his communication device. https://t.co/VW0XTaS8xJ"
"California, USA",2020-05-26,14,3,@GOPLeader Thank you so much for your caring and spport!!! Please help independent contractors in California!!!! Save them from #AB5  = #COVIDー19 of #freelance  industry!!!
"Georgia, USA",2020-05-01,0,0,"Hi all, I'm inviting you all to join CashGem, a site that lets you earn money with social media. I just earned $30 and you can too! Sign up today for a $30 bonus! Also had to make sure that's it's nt a hack or fake. https://t.co/pCukPgUiab #cashgem #cashappfriday #stayathome"
"Austin, TX",2020-05-31,2785,501,"It would be cosmic if coronavirus is as deadly as experts said, and all of tonight's rioters and looters were in the hospital in 3 weeks."
"New Jersey, USA",2020-05-02,0,0,"What happened to the American Superpower and the American Economic Power? Today, a nation can tell America to shut up w/o consequences. Our bring everything from China has brought the Wuhan Plague.
In few weeks, some of the reasons behind this attack will begin..."
"Los Angeles, CA",2020-05-28,40,23,"Los sindicatos de Nissan han advertido que plantarán cara a los planes de cierre de los centros de producción de la compañía en Barcelona, confirmados esta misma mañana desde Japón, y han anunciado movilizaciones para revertir esta decisión. #coronavirus

https://t.co/pUBrYwlFF0"
"North Carolina, USA",2020-05-13,397,160,"“There is no right or wrong way to feel. If you need to talk to someone or need help, please call Hope4NC at 1-855-587-3463 or visit https://t.co/Dg2tzrK3sY.”

#MentalHealthAwarenessMonth https://t.co/PG8TgMvet6"
"California, USA",2020-05-16,1084,656,As an ER doc in Georgia I support @GovKemp and @realDonaldTrump decision to be bold and reopen this country! @SpeakerPelosi bill to spend without end will only result in failure.#spendwithoutend #GA07 #Gapol #coronavirus #COVID19 #Trump2020 #KAG2020 #Trump #MAGA #OpenAmericaNOW https://t.co/gF3vvGjdGz
"Sacramento, CA",2020-05-01,4,3,Incredibly important resource for all @SDCMS physicians- please sign up for support or to volunteer. https://t.co/Sf2ZppBusr
"New York, NY",2020-05-12,19,5,"#WIC #ACCWIC 

Do you have a #HeForShe at home? https://t.co/SdHefbZ0in"
"Michigan, USA",2020-05-28,106511,16894,Staten Islanders with masks drive out non-mask wearing person in grocery store. #Coronavirus https://t.co/iPQwk7lD9y
"Washington, DC",2020-05-17,1775,445,I talked to Magic Johnson about one of his latest business deals: funding $100M in loans aimed at minority borrowers through the Paycheck Protection Program. The move follows reports these borrowers were struggling to access the coronavirus aid program. https://t.co/oKBFIqPXnl
"New York, NY",2020-05-31,83,14,"اقوام متحدہ پاکستان سے  corona کے  ایک  مریض کی لاش 3500 ڈالر میں خرید کر آگے امریکہ کو 10000 ڈالر میں فروخت کر دیتا ہے.
اور امریکہ پاکستانیوں کا دماغ نکال کر تحقیق کر رہے ہیں کہ اس میں یہ  آئیڈیاز آتے کہاں سے ہیں.
#CoronainPakistan"
"Santa Monica, California",2020-05-05,0,0,"The #Throwback just keeps throwing back! This #GivingTuesdayNow when you #GoBackToGiveBack gopuff will donate $5 to the Boys &amp; Girls Clubs COVID-19 Relief Fund.
.
.
.
Our members and families need us more than ever… https://t.co/76YwcQ3CyV"
"Florida, USA",2020-05-28,81327,23662,"All Lives Matter didn't trend once in these months that saw 100,000 Americans die from a pandemic. But Black folks demand equality and it starts trending. I'm tired, man."
"Seattle, WA",2020-05-07,44612,15937,"1) The VA signed a $34.5 million deal for N95 masks with a company that advertised “block chain” solutions and had only existed for 2 years. 

I called the company to see why 

Ended up on a private jet, following one of the most bizarre stories of my career …"
"San Diego, CA",2020-05-24,2210,197,"The only thing that separates America from Nazi Germany is the late PM shopping hours at Pottery Barn. Without those two Pottery Barn hours during this pandemic, we are lost. What even is America if I can't shop at Pottery barn between 5-7 pm? It's a fucking garbage country."
"New Jersey, USA",2020-05-12,9064,2289,"Shut the fuck up Mitch.

Look, I’m not a Democrat, but Mitch McConnell needs to lose this November. He enables Trump, and he has been in the Senate since like 1878. Support @AmyMcGrathKY, his Democratic opponent. https://t.co/t01fjjdikS"
"Los Angeles, CA",2020-05-21,8,4,"373 incarcerated people have died during COVID-19.

Michigan ALONE is responsible for 55 deaths, or 15% of them.

@GovWhitmer must take action to decarcerate before more lives are needlessly lost. https://t.co/9hWIfBEErp"
"California, USA",2020-05-24,840,258,"We should be building a new economic paradigm that supports sustainable, inclusive &amp; climate-sensitive growth. Reducing inequalities and promoting human dignity would help people become more resilient to crises such as #COVID19."
"Music City, USA",2020-05-19,0,0,People behaving recklessly right now during a pandemic really piss me off.
"Dallas, TX",2020-05-04,3,1,Dr. Ray Perryman and UMB Bank's KC Mathews weigh in on the impact of COVID-19 and their predictions for recovery. @UMBBank @PerrymanGroup https://t.co/VDW8GKB4oU
"Montgomery, AL",2020-05-02,18995,7866,"Sioux City Journal gets a scoop.

Nebraska isn't tracking meat plant COVID cases, and Gov Ricketts says he's sure the workers are all getting it outside of work (mm-kay, gov, sure).

The Tyson plant in Dakota City NE has refused to say how many of its workers are positive, but..."
"Columbia, SC",2020-05-08,61,27,"CLASS OF 2020 GRADUATIONS TO BE HELD AT HARRY PARONE STADIUM, JUNE 1-5 AT 8AM!
High school graduation is an exciting &amp; important time in the lives of our R2 families! Social distancing practices will be observed &amp; each graduate will be permitted two guests. Will be streamed live. https://t.co/JLZ1EyNUvc"
"North Carolina, USA",2020-05-24,183,37,"I also said this has to be viewed against Trump’s record on race. This was one sentence in a larger conversation on the program (and would note, on the biggest issue now hitting people of color hardest, the pandemic, Biden up 17 points on health over Trump in recent Fox poll) https://t.co/DVwAMUOST0"
"South Carolina, USA",2020-05-03,0,0,It’s all about money not people’s health. https://t.co/UPdZIHwZ8V
"Hilo, Hawaii",2020-05-20,1,1,"This happy hour attendees will have the option to go into one of two breakout rooms: COVID-19 Discussion Room or the Networking/ Games Room 
The theme is TEAMwork! Represent your favorite team by wearing your team’s hat jersey/shirt or mascot costume!
https://t.co/Hsm5xHFIhf https://t.co/cDzasqQpKb"
"Santa Monica, CA",2020-05-29,37,19,"From Day 2 of the ongoing @McDonalds worker strike in Oakland yesterday. This is what it looks like when workers SHUT IT DOWN. We will not return until our demands for paid sick leave, healthcare, and PPE are met.

#FightFor15 #protectallworkers https://t.co/lEQfKRR65f https://t.co/KWkAGSCAR9"
"Massachusetts, USA",2020-05-08,422,64,Long Island medical staff cheered 43-year-old COVID-19 patient Danny Wong as he was discharged from the hospital. Wong spent 38 of his 44 days there on a ventilator https://t.co/BjAB4Fcbxo
"Nashville, TN",2020-05-09,1215,433,"We have the best scientists in the world, and we need to listen to them when it comes to COVID-19. This is not a partisan issue. https://t.co/U9nnx8xzsS"
"London, Ky",2020-05-12,2024,726,"NEWS: Los Angeles County’s stay-at-home orders will “with all certainty” be extended for the next three months, county Public Health Director Barbara Ferrer acknowledged during a Board of Supervisors meeting on Tuesday. https://t.co/QqGWeEaFvm"
"Greeneville, Tennessee",2020-05-24,1,0,"How has COVID-19 affected us? What has changed or will change as a result? Find out in this exclusive, 6-session class!

https://t.co/gyMVWpeL51

#pandemic #perspectives #covid19 #covid #Coronavirus  #nursing #healthcare #history #criminaljustice #business #sociology #economics https://t.co/NmuxCL1flj"
"Austin, TX",2020-05-27,13,9,Here's one way COVID deaths are being under-reported.  Just file it under pneumonia. https://t.co/QPsA8YNGnF
"Tennessee, USA",2020-05-09,26,18,"This is how insane the news media is. Healthy 25-year-olds aren't allowed to go out to eat, but they're demanding a 73-year-old man go shake hands with a hospital full of coronavirus patients. https://t.co/jEqOOxFIAn"
"Pittsburgh, PA",2020-05-07,1617,479,"In 1847, the Choctaw Nation of Oklahoma sent $170 to Ireland during the Great Famine. More than 170 years later, Ireland has helped to raise more than $2M for Navajo and Hopi nations, which have been hard hit by the coronavirus pandemic. https://t.co/zGUNnSe9Sj"
"Miami, FL",2020-05-29,199,52,"I am collecting and compiling information in this thread about states requiring people taking the July bar exam to waive or disclaim their rights to sue for COVID-related damages. If states/state bars are going to adopt these coercive policies, they won't do so in the dark."
"San Francisco, CA",2020-05-18,32804,5578,"People should not have to risk their lives and endanger their families to have income in a pandemic. One $1,200 check is not enough. We must ensure every person in this country receives $2,000 a month for the duration of this crisis."
"Left Coast, California",2020-05-04,2,1,"70,000 people are dead and the President is using caps for emphasis. 

This is English, not German. https://t.co/YcuBTyLG0k"
"New York, NY",2020-05-11,251,117,"New York to ease some coronavirus restrictions in three regions this week, allows drive-in theaters and tennis https://t.co/M7yqxxqSuC"
"Pennsylvania, USA",2020-05-10,618,228,"176 days until the election. Make your plans to get involved and GOTV!
It’s not enough for Trump to lose - he must lose in a historic landslide, losing 40+ states and taking the Senate down with him. Our democracy and soul of our nation is on the ballot! https://t.co/rfEOJtNvIQ"
"Missouri, USA",2020-05-26,0,0,They opening stuff back up and all I see is new #s on cases of Corona. This is crazy.
"Denver, CO",2020-05-25,13818,3650,"Hunger today isn’t about scarcity — it’s about a massive failure in leadership. 

If I were President, I’d immediately work with @chefjoseandres to empower our restaurants to be part of the solution as families go hungry during the COVID-19 crisis. https://t.co/dGqSDgqXpM"
"New York, NY",2020-05-15,21,17,"The number socially distant rallies, press conferences &amp; vigils we’ve held outside NY State prisons is 10X more than the number of clemencies @NYGovCuomo has granted amidst the COVID-19 pandemic. Cuomo has granted zero clemencies. Tomorrow we rally again. #FreeHer #ClemencyNow https://t.co/fvHMJbrmT0"
"Blackwood, NJ",2020-05-23,461,166,"When he was 19, Emilio ""Leo"" DiPalma served as a guard at the Nuremberg Trials. The WWII veteran died of complications from COVID-19 last month. He was 93. 

His daughter remembers him in this @StoryCorps conversation. https://t.co/NQLX2OQdW9"
"San Diego, CA",2020-05-14,279973,72441,"i think this pandemic has shown us who the true violent, outraged thugs are https://t.co/bXEcCNzPjv"
"Oklahoma, USA",2020-05-09,1,1,"Last week when it was announced We're going to open up, the traffic picked back up. First car I see pulled over since the pandemic started is on Hwy 9. Black guy getting his car taken away from him. I thought, damn! Things are back to normal!"
"Nashville, TN",2020-05-21,52,7,"@LindseyGrahamSC @nrlc His inaction on gun violence,attacks on planned parenthood,and inability to stand up to DT for inaction with covid where 95,000 Americans have died is not pro life, pro right to life...its irresponsible and he does not deserve the privilege of serving SC vote @harrisonjaime"
"California, USA",2020-05-21,9360,3087,"This tweet is also not true: Nevada already allows any voter to vote absentee by mail.

The state has switched to all mail in voting, but only for the upcoming primary because of coronavirus.

Trump also has no clear authority to hold up federal funding for this reason. https://t.co/GlhcmlJtc8"
"Virginia, USA",2020-05-10,22,8,https://t.co/NbHqaFposI https://t.co/EBRUKiQXcp
"Florida, USA",2020-05-18,986,144,"Cada vez mais gente vai se dando conta de que é preciso resistir aos arroubos autoritários de governantes encantados com o poder arbitrário de decretar o fechamento de tudo em nome da ""ciência"" e do ""interesse coletivo"".
Leia mais em: https://t.co/nhiyxgYYlX"
"Albuquerque, NM",2020-05-19,0,0,"""Dental sealants can also prevent cavities for many years. Applying dental sealants to the chewing surfaces of the back teeth prevent 80% of cavities."" @CDC https://t.co/5SeeE78VjY"
"Maryland, USA",2020-05-12,337933,88166,I miss 2010 when the only pandemic we had was Bieber Fever
"Georgia, USA",2020-05-13,35,21,"With 27 million American’s at risk of losing health coverage during this crisis, our leaders need to reopen the exchanges and expand healthcare access, not threaten the coverage of millions who need it most.
https://t.co/IqbYcBm7mQ"
"Alamosa, CO",2020-05-19,20317,5602,There is NO evidence for hydrochloroquine being effective in treatment of #covid19 or prophylaxis to prevent the disease. This is a medication that has serious side effects. I am very concerned about @realDonaldTrump continuing to model behavior that could harm many Americans.
"Wake Forest, NC",2020-05-05,1164,369,"The GOP blamed Obama when 4 Americans died in Benghazi.

They were outraged.

69,000 Americans have died in this pandemic.

While the GOP endlessly praises Trump.

Craven assholes.

#TheNext2020Plague #MourningInAmerica Lincoln Project Moonface Ratcliffe Donna Reed https://t.co/5tORn2UraW"
"California, USA",2020-05-17,33778,4019,"I want to take a moment to applaud all of you who are continuing to practice social distancing, who are wearing masks and helping stop the spread of Covid. While the idiots bluster and blow it, you are HOT, SMART and AWESOME"
"Rockford, IL",2020-05-11,95,44,But there was enough money to create a new branch of the military (Space Force). https://t.co/5PyHTyLusg
"The Frozen Tundra, USA",2020-05-06,0,0,"I’m so confused. If the possible deaths by August could double, why did they send #Comfort back, close the temp hospital in #CentralPark.. what’s the truth? #Coronavirus #Covid19"
"Fargo, North Dakota",2020-05-18,3,0,"Cass County remains a COVID-19 hot spot in ND - nearly 2 weeks after Gov. Burgum announced a task force for our region. Our share of the state's cases (~61%) has only gone up since then, while our share of testing (~22%) has remained about the same."
"South Lake Tahoe, California",2020-05-24,13407,2377,Just had a thought: @JoeBiden should be conducting a series of public Zoom/webinars with experts across a variety of sectors about a broad/bold vision of America post Covid-19. 1/
"Pennsylvania, USA",2020-05-22,2051,453,"Morning prayer
Lord, Your children know that all the scientists, chemists, the geniuses of the world can never come up with a cure for this pandemic without You imparting the knowledge, Father, we pray today that you will bless someome with the devine wisdom to banish this curse."
"Dallas, TX",2020-05-20,0,0,"Communication, resilience, innovation. OutMatch CEO Greg Moran gives his tips for #leadingthroughcrisis: https://t.co/MTD90ORibw #Hrleaders #businessleaders #covid #coronavirus #leadingthroughchange #crisiscommunications #crisismanagement"
"Ithaca, NY",2020-05-24,4181,1083,"Below is a thread about the future of remote work after the COVID-19 pandemic is over. I predict that remote will go through a trough of sorrow due to hybrid not working out, and most companies will return to being office based. But many all remote companies will see success."
"Occupied O’odham Lands, AZ",2020-05-14,13,4,"I am joining @lucha_az in asking @DougDucey to extend the Stay-at-Home policy and provide healthcare and economic relief to our families &amp; communities through #ThePeoplesBailout. Join me! https://t.co/yKz1Frx4ab
https://t.co/16raQVUScP"
"New York, USA",2020-05-04,2,0,"#MusicMonday!During #covid19 it feels like we all need2be RESCUED,but we can have a #Holiday #AloneTogether &amp;get #intothegroove w/ @madonna ! 
So #stayhome #staysafe &amp; #livetotell about it #madonnafans
#TheImmaculateCollection #Madonna
https://t.co/WTnn9QmfrC 
#rescueme @Maverick https://t.co/gddoBp2d2h"
"East Brunswick, NJ",2020-05-11,0,0,Movies we’re watching to get us through lockdown – CNET https://t.co/mwFLAHWA92
"Pennsylvania, USA",2020-05-05,0,0,Why US and Russian high Covid-19 case counts are DECEPTIVE https://t.co/aPjA8USrnv https://t.co/SRnPgP6Qac
"Ames, IA",2020-05-08,458,63,"Take a time out for a #CycloneVision of tulips in full bloom at @ReimanGardensIA. The gardens are closed, but accessible virtually through its blogs, videos and social media posts.
More: https://t.co/TcIN7rhm5b https://t.co/NpqawXJMHd"
"Gaithersburg, MD",2020-05-16,7,8,Just how much trouble could Sen. Burr be in for his coronavirus stock trades? || By Amber Phillips https://t.co/RWBAN7p3yU
"Atlanta, GA",2020-05-28,2164,1420,"Wisconsin reports a record number of new coronavirus cases and deaths, 2 weeks after the state’s Supreme Court struck down its stay-at-home order. https://t.co/S3ijGhwBYJ"
"Los Angeles, CA",2020-05-27,9685,3877,CDC headquarters is in a Atlanta. This is the equivalent of acting an ass at the same school ya momma teach in. https://t.co/ruoJfXd5C4
"Plano/Addison, TX",2020-05-21,30,19,"Disappointing. At the first political pressure, @NIHDirector terminated coronavirus research &amp; failed to uphold principles of supporting @NIH’s mission to freely ask scientific questions despite political expediency yet now is lauded with this award... https://t.co/nZi4vlojuy"
"Anchorage, AK",2020-05-17,119301,53004,Where the fuck was this when the white people literally bombarded all of Huntington Beach?!?!??!!!!!!!!! https://t.co/aOPKGgRgD9
"Tampa, FL",2020-05-27,0,0,"NEW: A Louisiana police officer was fired over a Facebook comment that said it was ""unfortunate"" more black people did not die of the coronavirus 😤😤
https://t.co/1qfpqQTgIm"
"Dallas, TX",2020-05-31,0,0,@Johnson4Dallas Then please tell the cops to stop treating peaceful protesters like criminals. Stop shooting tear gas during a pandemic. Stop shooting pedestrians in the face.
"Washington, DC",2020-05-22,77,124,🔺 Victoria’s Secret cerrará 250 tiendas en EE.UU y Canadá tras pandemia de coronavirus ..
"Auburn, NY",2020-05-24,2,0,The Cayuga County Health Department reported that one of the county residents who had been hospitalized this week with the coronavirus has been discharged as of Sunday afternoon. https://t.co/ssqIkQQYf7
"Omaha, NE",2020-05-31,721,219,did omaha close at all during the pandemic? did jean stothert do anything the past few weeks while hospitals have been filling up? why is action only now being taken to protect anyone? lockdown damn well is to protect the police NOT the people.
"North Dakota, USA",2020-05-27,678,290,"And just like that, the @WHO turned a virus pandemic into a propaganda effort to push for a ""green recovery"". https://t.co/R1tzjyWHzL"
