location,date,likes,retweets,text
"Bay Area, CA",2021-06-30,234,33,"""An observational study of ~30 people is enough to justify giving hydroxychloroquine for COVID"" and ""A randomized, blinded placebo-controlled trial of ~30,000 people is not large enough to justify giving the vaccine."""
"Auburn, AL",2021-06-04,9,3,Thank you @RepAdamSmith from this @MomsDemand volunteer in Washington state. We are grateful to have you as a Gun Sense Champion representing us in congress. @Everytown #WearOrange https://t.co/F3ssrBK2mu
"New York, NY",2021-06-22,1,0,@GaryLineker Why aren’t they vaccinated? CDC says those vaccinated with an exposure DON’T need to quarantine.
"San Francisco, CA",2021-06-14,0,0,@TuckerCarlson https://t.co/rim9c9IioF
"Los Angeles, CA",2021-06-14,9,0,"@KHTSRadio That’s great, but it still won’t make us forget that he voted against certifying the presidential election and against COVID relief."
"Portland, OR",2021-06-30,462,123,"With COVID-19 only exacerbating the housing crisis, there must be a renewed effort to help veterans find permanent accommodations. That’s why @RepRubenGallego, @SenatorHassan, &amp; I led a bipartisan, bicameral letter asking the @DeptVetAffairs to improve the VA Home Loan program. https://t.co/tHpxppKRm7"
"Southfield, MI",2021-06-29,24,8,"Sometimes I put out calls for private practitioners to talk to me, and you know what, today is one of those days! Anyone interested in the experience of Covid, lockdown and private practice (or specifically, their own experience)? Pm me, or write below 👇👍
#TherapistsConnect"
"Clearfield, Utah",2021-06-10,6,7,💥MAJOR COVID-19 VACCINE ANNOUNCEMENT💥 https://t.co/6fCA4FlYHN
"Huntsville, AL",2021-06-21,7,11,Here are 5 disturbing bombshells from a new book on Trump's 'rudderless' pandemic response https://t.co/sAwAMfCBsH https://t.co/IrTKSChwGA
"Atlanta, GA",2021-06-03,54755,15397,"Apparently during WW2 in Greenville, SC, Black women decided to be stay at home moms to their OWN kids while their husband were at war. Meaning they stopped being house keepers and nannies to white families, and THEY HATED THIS so much they complained to the city council"
"Westover, MD",2021-06-03,0,0,"2 days in a row with 0 new COVID-19 cases! We keep our total at 2,613.The state positivity rate is at 1.39%. Our positivity rate is at 1.64%. Keep up the great work Somerset!! As always, give us a call at 443-523-1920 with any COVID questions. https://t.co/0LngYSPik1"
"Middleton, WI",2021-06-02,9770,2355,Does this look like a man who wants the Coronavirus pandemic to end anytime soon? https://t.co/9bA6RuA3Wp
"Portland, Oregon",2021-06-12,417,63,You've got an absolute gold mine here you idiots. https://t.co/A7sPy7Zy3D
"Cambridge, MA",2021-06-08,525,151,"remember when burger king forced a trans woman to work during covid, she died from it, and they blamed her hormones? https://t.co/5GtTuScMU5 https://t.co/YGizm5mzJl"
"California, USA",2021-06-02,33,20,WaPo Quietly Edits Story From Last February Claiming COVID Lab Leak Theory Was ‘Debunked’ https://t.co/SuDg1G5xVS
"Lehigh Valley, PA",2021-06-04,0,0,@NotreDameSteveJ Covid tried to mess with it
"Houston, Texas",2021-06-01,18704,2633,"Congrats to @CAgovernor @GavinNewsom and the entire team in CA -- and to @GovLarryHogan and the MD team.  

Today -- the last day in May -- California and Maryland became the 11th and 12th states to top 70% of adults with at least one COVID shot!"
"Toms River, NJ",2021-06-24,40,42,"Physical phenotype of blood cells is altered in COVID-19

#OVHealthcare #ONEV1 #FreshVoicesRise #wtpBLUE

https://t.co/BNbLC9Q89U"
"Houston, TX",2021-06-15,215,54,"@nytimes There should be a section of every one of her interviews that mentions that any scientist or doctor who didn't toe the CCP party propaganda line on the COVID story in public got detained or disappeared. She has no ability to speak independently, it's sad but true."
"Texas, USA",2021-06-08,0,0,Bombs over Beijing https://t.co/Xl3L9v16Cz
"Brooklyn, New York",2021-06-02,4,2,"We’re proud to partner with @BloombergCities to help cities across Europe reimagine their relationships with residents. 

Learn more about how cities are using digital innovation and greater engagement with citizens to improve services. 
https://t.co/mZivyFGZBr https://t.co/ntC1v1IkLD"
"California, USA",2021-06-09,1204,297,"CDC: “You have 99.99% chance of surviving this virus”

Liberals:

 https://t.co/bUMI5rQNLJ"
"Irving, TX",2021-06-21,0,0,"@DMcIntyreWWE Don't hang your head, it was an awesome battle.  Never forget, he did NOT beat you, it took 2 cheaters to take you down.

Sorry it's not in your cards right now, thoe WWE writers must suffer from COVID brain &amp; once you're back with the WWE Universe, it will change for the better."
"Hauppauge, NY",2021-06-29,0,0,"Thank you to our amazing team for pushing through the pandemic, ensuring our clients' and employees' safety, all while providing unbeatable customer support. 
https://t.co/l0TzRCsaAu

#covid19response #businessawards #customersupport #supplementmanufacturing #contractmanufacturer https://t.co/jbx6sLGWlu"
"Winthrop, MA",2021-06-03,0,0,"Free #COVID Vaccine clinic #WinthropMA
#Today  June 3rd 
5:30pm - 6:30om

Appointment &amp; Walk-ins available; open to all ages 12+.  
https://t.co/dMTdUc6hgl https://t.co/W99miVchRr"
" Tyrannical, Chicago, IL",2021-06-23,3,1,https://t.co/CKSPwxbOOo
"Chicago, IL",2021-06-22,50243,5758,"When we took office, we didn’t waste a second getting the pandemic under control and our economy back on track.
 
Just five months later, we’ve administered over 300 million shots and unemployment is at its lowest level since the pandemic started.
 
America is coming back."
"Dallas/ Ft Worth, Texas",2021-06-29,2,4,Sen. Ron Johnson Hearing: Mother with Disabled Daughter Breaks Down Crying While Sharing How COVID Vaccine Shattered Her Daughter’s Life https://t.co/Gn6nnlhLzf
"Virginia, USA",2021-06-26,6214,1832,"BREAKING: A major protest opposing lockdown extension is currently taking place in Central London.

My heart is with the citizens in the UK fighting back. No more lockdowns!
https://t.co/KxuogkOr8F 
https://t.co/H4KMKmsdCa"
"Georgia, USA",2021-06-06,1,0,"@MrScoot3 @DBlack_Mountain Realty Check: You can’t believe Trump falsehoods. You also have to realize we had an election during a pandemic.

https://t.co/Om1TkYd4D9"
"Braunfels, DE",2021-06-11,3,3,Covid-Impfung: Mehrere Impfgeschädigte fordern Schadensersatz vom Land NRW https://t.co/vVmkM3s3Ug
"Los Angeles, CA",2021-06-16,125,44,"San Diego County's unelected Public Health Officer, Dr. Wilma Wooten says things aren't over until we vaccinate all ""individuals 6 months of age to 11 years of age.""

This age group has zero risk to the coronavirus.

Full Interview: https://t.co/CoyWvURPz5 https://t.co/U7inNGsRZ3"
"Houston, TX",2021-06-16,0,0,WOAH https://t.co/GimWYGWxNi
"North Carolina, USA",2021-06-18,0,0,Guess the @bucks didn’t wanna stay home tonight
"San Diego, CA",2021-06-21,0,0,"@opensea There is an international distracted driving ""deadly epidemic!"" ASF has international life-saving information at https://t.co/IddNkkbIDp including NFT card images! An NFT that saves lives is #1! Seeking agent/cause marketing partners, info@carsafe.org   @cnnbrk @ap https://t.co/hiLbhpxq4S"
"Miami, FL",2021-06-19,350,128,"23) Regarding J&amp;J, I have no direct evidence-based position. However… it’s not technically a 2-dose vaccine. if you’re interested what some immunologists think… read thread 🧵 below… but the CDC needs to put out guidance on this soon. Very soon. https://t.co/ViPGGCIVLD"
"Nashville, TN",2021-06-19,0,0,@megachurchpeon Hahah that 7 day free trial you just stay home and watch it all
"Austin, TX",2021-06-15,0,0,"Hope Is on the Horizon for Today’s Housing Shortage

While we are seeing some improvement, we’re still at near-record lows for housing inventory (as shown in the graph below). Here’s why. Since the pandemic began...

Message me for more information. https://t.co/aY7FtUO68f"
"New York, NY",2021-06-02,2,1,New research presented at #AAPA21 shows #anxiety related to the #COVID19 pandemic was positively correlated with #burnout symptoms in NY state frontline workers: https://t.co/zDpDU75rex via @ClinicalAdvisor https://t.co/aFzoDZeuT3
"Louisville, KY",2021-06-13,0,0,"Judge rules in favor of a Houston hospital requiring employees to be vaccinated against Covid-19 , more details : https://t.co/HpBfqJLWrj"
"Marietta, GA",2021-06-30,430,216,"Unvaccinated people now account for nearly all COVID-19 hospitalizations and deaths in the United States, federal government figures show.

https://t.co/WcO5BOqazr"
"Rochester, NY",2021-06-15,16707,3645,"Today New York State reached our goal of 70% adult vaccination.

That means we can return to life as we know it.

Effective immediately, state-mandated COVID restrictions are lifted across commercial and social settings. https://t.co/sMdqkSJ6h5"
"East Columbus, OH",2021-06-19,211,97,"White people will fight at stores for having to wear a mask. Sports games when they are drunk, and in bars. And y'all still convinced that only black people are issues to public spaces. Grow out of the narrative."
"San Bernardino, CA",2021-06-24,4397,529,Probably we should give them the benefit of the doubt and ban anyone from YouTube who doesn't https://t.co/WZt5m9ADqS
"Texas, USA",2021-06-10,0,0,"Stay Connected, While Staying at Home. Enter for a chance to win an iPad Pro, a Magic Keyboard, and Apple Pencil from Humana®! Three lucky winners will be selected. https://t.co/q8HNFMggBJ"
"Florida, USA",2021-06-27,1723,413,https://t.co/RJdvwne6SI https://t.co/QjM6RsZVBj
"Indiana, USA",2021-06-24,3,0,"I’m vaccinated and still #WearAMask  went to Kroger today for a quick trip and I was the only one except for two other people wearing a mask. I was waiting for some person to come up to me &amp; make a stupid remark, luckily it didn’t happen!"
"Houston, TX",2021-06-22,1,3,"#TakeYourBestShot to end the pandemic by getting vaccinated at Daniel Ortiz Middle School tomorrow, June 23rd and Thursday, June 24th, from 2 to 6 p.m. Walk-ins welcome and appts available. Call 1-866-333-2684. #HouNews https://t.co/7aQcq1G964"
"New York, NY",2021-06-10,0,0,@geishuchrist I wish!  Si covid no llega y mete su mano tuviera cuerneada y gorda! Me tumbó 25! 🤣🤣🤣
"Toledo, OH",2021-06-07,0,0,@HilaryWollis @KevinMKruse Seemingly obvious short answer is yes.  It’s also why you have anti-vaxers (and I don’t necessarily mean covid vaccine stuff) because living memory of polio and the like is gone too.
"Oswego, IL",2021-06-25,1,1,"People of IL DO HAVE A CHOICE!!! It’s called 
DEFIANCE 
DEFIANCE 
DEFIANCE 
DEFIANCE 
DEFIANCE 
DEFIANCE 
DEFIANCE!!!!!!!!!!!!!!!!
Where do you stand? I urge you to Stand up for your kids!! https://t.co/976hSt1dS6"
"East Bay, CA",2021-06-12,0,1,"@CAgovernor The bioweapon appears to have diffused. Open CA now.
#G7 
#EconomicReset
#Surveillance
#plandemic
#COVID19 
#JustSayNo 
#vaccines 
#VaccinePassports https://t.co/BQlNTUEUsG"
"Connecticut, USA",2021-06-25,937,265,"Ummm, @jairbolsonaro just grabbed a random kid from the crowd and then proceeded to **remove the kid’s mask** for his photo. I’m pretty sure the kid was wearing a mask for a reason. #COVID19 https://t.co/Avf5pGi3Bf"
"Ohio, USA",2021-06-08,1,0,@rath_22 The stupidity in this country is the real epidemic.
"Hempstead, NY",2021-06-21,0,0,"Covid-19: 34% of RAT results false negatives, turn positive on RT-PCR testing, finds study https://t.co/LWekF0fCKO"
"GA, USA",2021-06-21,759,717,"英国コーンウォールの増え方はあまりにもひどい。二週間で10万人あたり4から117と　全国からの警察の集まりと、独メルケル首相のセキュリティチームでアウトブレイクがあったということだが。やはり大規模イベントは危険。
https://t.co/1RX242ulzS https://t.co/MZadLOUMlD"
"Noblesville, IN",2021-06-14,0,0,@DonnaLynnNH @RepThomasMassie Ivermectin is not approved by the FDA to treat COVID-19....but go ahead and find a quack who experiments with a medication used for parasite treatment.....experiment away!
"Spencer, Massachusetts, USA",2021-06-05,8,2,"Last night, the Class of 2021 at David Prouty HS graduated! And after the the past sixteen months of the pandemic, I chose to keep my speech as Supt simple! Too often we, as leaders, try to give some verbose, grandiose epiphany or pearl of wisdom. #livesimply  @dphs2021 @massupt https://t.co/IXF3Bd22NK"
"California, USA",2021-06-02,0,0,"@TuckerCarlson if smokers have restrictions imposed on them then anti COVID19 vaxxers should be treated the same. Get vaccinated, mask up when in public or keep your ignorant ass at home."
"Long Island, NY",2021-06-28,0,0,"@joycey_marc Plz watch. As an autistic person I have felt really lost during this pandemic. There are no words to describe my pain. In this video I sing “The Long And Winding Road” to express how much I want to return to the world I once knew
https://t.co/HSaYiwfUtq"
"Chicago, IL",2021-06-01,456,69,"Due to continuing uncertainty caused by the Covid pandemic, PSB and @neworder unfortunately have to announce that their much-anticipated Unity Tour of North America, scheduled to start September 2021, will be moving to next year. Complete date listing below. https://t.co/3N6IA8yrhb"
"Battery City, California",2021-06-24,16537,21128,"So tu lah pattern dia, weekend 4k weekdays 5k sometimes 6k walaupun tgh ""full"" lockdown..

imagine how tired we are https://t.co/XoBjxLOZLW https://t.co/Dj7RLgzLDg"
"Columbus, OH",2021-06-29,15,18,"Parents: Getting your kids ready for summer camp? @CDCgov has guidance for camps where everyone will be fully vaccinated, and for camps where not everyone will be fully vaccinated.
▶️ https://t.co/fwvnpdxOsC https://t.co/6EFPemrBOy"
"Brooklyn, NY",2021-06-08,20299,5527,"Adults will be able to claim a free marijuana joint when they receive a Covid-19 vaccine in Washington State. The promotion, called “Joints for Jabs,” is part of the state’s push to increase vaccinations.
https://t.co/cLLJoDGTXM"
"Cleveland, OH",2021-06-02,404,100,"There will be more deaths in US from Covid-19 TODAY than there have been cases of voter impersonation all century.

Yet Republicans are doing everything they can to make it harder to vote and harder to end this pandemic.

It's not a contradiction. 

It's an agenda."
"Park City, Utah",2021-06-30,0,0,"It's not a message many want to hear, but with wildfire dangers and rising COVID numbers, caution is necessary.
https://t.co/kmIxZbao14"
"Austin, TX",2021-06-02,0,0,@shanleigh1111 @BCEagle23 @Raider412 @KirkHerbstreit I was being sarcastic but at the same token there is no vaccine for gun shots. There are people who are healthy and die of covid. If they can get the vaccine and protect themselves they should.
"Maryland, USA",2021-06-12,0,0,@DrewKyndall I’m blaming covid 🤷🏽‍♀️
"Bakersfield, CA",2021-06-30,16712,4497,"The Democrats’ economic plan: 

-Lock down the economy 
-Spend money like crazy
-Pay people not to work 
-And for those who do work? Raise your taxes 

Such a deal!"
"Florida, USA",2021-06-03,664,178,"Pres. Trump: “Now everyone, even the so-called “enemy,” are beginning to say that President Trump was right about the China Virus coming from the Wuhan Lab .... China should pay Ten Trillion Dollars to America, and the World, for the death and destruction they have caused!” https://t.co/GUn4xo75Jx"
"Massachusetts, USA",2021-06-08,37812,8458,I am just gonna say out loud what many are thinking:  WTF with our Senate majority and Garland?  Democrats better realize how demoralizing it is for the base to have zero accountability and no major progress in Congress outside of Biden's Covid relief. We worked to get you here!
"Washington, DC",2021-06-23,745,231,"CDC panel used data so bad, it would not pass muster with any medical journal. Low capture, voluntary reporting, &amp; NOT stratified by healthy kids v. kids w/ comorbid(where 99+% of pedi Cov deaths occur). Main outcome was only in a footnote. I would stick w/ 1-dose in kids for now https://t.co/CfHtbcl5J4"
"Santa Maria, CA",2021-06-16,7230,1966,"Damn CP3 is forced to enter Covid health &amp; safety protocols and is out indefinitely but LeBron got to party with Drake and didn’t miss a game??

The NBA said:  https://t.co/RAjqOgMATc"
"New York, NY",2021-06-11,578,106,"After a belated release due to pinche covid, In The Heights is out this week. Latinx movers and shakers are helping boost its weekend box office by buying out whole screenings. 

More below via @MaddySkye /@mySA  https://t.co/SwcNMdQ57S"
"Illinois, USA",2021-06-24,1,0,"@ForthAsh @sunandavashisht They all had to provide Covid -ve test. Plus, Modiji is fully vaccinated."
"Gilbert, AZ",2021-06-26,236,49,So the WHO is now countermanding the CDC's advice on whether fully vaccinated people need to be masked indoors and this story is literally not on the home page of the NY Times
"California, USA",2021-06-22,93215,37356,"This is such a cute COVID vaccine infomercial.
https://t.co/JDyjEa9WHe"
"Glens Falls, NY",2021-06-02,5,4,Wow https://t.co/UIjgJbWCvO
"NE Florida, USA",2021-06-21,788,239,"Bravo!

@RaheemKassam @nataliegwinters 

https://t.co/5SgcUzmPcu"
"Washington, DC",2021-06-24,1,0,"For the 2nd session of this year's #LinowitzForum, we discussed economic recovery in #LatAm addressing social effects of Covid-19 and climate change.

Before opening the floor to #IADMembers, fmr. Peruvian Ambassador Luis Miguel Castilla and @shannonkoneil's made opening remarks. https://t.co/MwBvHGJrQk"
"Boston, MA",2021-06-22,110155,23543,covid. https://t.co/8A5A9qisoT
"1800 McCarty St. | Houston, TX",2021-06-11,0,0,Covid-19 Community Vaccination Event; Events de Comunidad para la vacuna del Covid-19 6/12/21 10AM-1PM @VGarcia_PH @ShelbySmithHISD @Tinoco3rd @NIAPortHouston https://t.co/g11eu8V2Qe
"Texas, USA",2021-06-17,0,0,"@washingtonpost @GregAbbott_TX 
Greed!
Fix the damn Power Grid.
🔸First the Pandemic 52K Deaths
🔸Second the Freez 200 Deaths
🔸 Third⁉️ Heat Wave⁉️"
"Grand Rapids, MI",2021-06-25,110567,25710,when you get a gut feeling to stay home ...... stay home
"Manhattan, NY",2021-06-24,0,0,Is unvaccinated sperm really the next Bitcoin? https://t.co/s19Iyb9SqD via @ProtosMedia
"Jackson, MS",2021-06-14,14201,2890,"This album got a lot of folks through the pandemic, as well as their performances. I’m still mad at how they got snubbed. https://t.co/4GUZvpAwmn"
"Philadelphia, PA",2021-06-28,409,171,"WHO recommends that all healthy adults do 30 mins/day of physical activity, and children should be physically active for 1 hour/day. #BeActive!
 
#SelfCare Month 
https://t.co/yUdeDMwFnm"
"Funkatron, California, USA",2021-06-04,673,273,"El millón de vacunas vs #COVID19 provisto a México por el gobierno de @POTUS será destinado a la vacunación de personas de 18 a 40 años en los municipios fronterizos, para agilizar la reapertura de la frontera con EEUU. 
Este gesto confirma la buena relación entre ambas naciones. https://t.co/E1BSKse1Xs"
"Baltimore, Maryland",2021-06-16,8,7,"Maryland school systems’ plans for masks — so far, anyway:

• Carroll County Public Schools will make masks optional July 5
• Baltimore City &amp; County schools will continue to require them for now
• Harford &amp; Anne Arundel schools haven’t made decision https://t.co/jk9yF3VATf"
"Sacramento, California",2021-06-22,2,0,"Was nervous about this morning’s dental appointment as I skipped several cleanings on account of #COVID19 — fully vaccinated, I went this morning and got a clean bill of dental health!"
"Boca Raton, FL",2021-06-02,49,11,Qué linda noticia que no sirve de NI MIERDA porque los laboratorios no le venden ni la aguja al sector privado 🙌🏽 https://t.co/ETqyMIXYKI
"Minneapolis, MN",2021-06-03,4,0,"The mobile vaccine clinic is coming to Cedar Riverside on June 17 with the first dose of the COVID-19 vaccine (Moderna)! Come by to protect yourself. Interpreters are available for Arabic, Somali and Spanish. For more information, email contact@revivingsisterhood.org https://t.co/1NYO73jlCY"
"Seattle, WA",2021-06-07,0,1,"2/2
""Over the course of the next few months, the Pac-12 Medical Advisory Committee will be putting together plans as it relates to COVID policies and procedures for practice and competition across the conference heading into the 2021-22 academic year."""
"TX, USA",2021-06-02,606,121,Just a friendly reminder that the “COVID was a trial run” language isn’t conspiracy theory. It’s their language. https://t.co/rK4GsleCBi
"Steamboat, Colorado",2021-06-24,1,0,"""But long COVID"" is the 2022 version of ""we have always been at with
 East Asia"""
"FORT LAUDERDALE, FLORIDA",2021-06-23,2396,541,"Nearly every new Covid-19 death is now entirely preventable, CDC director says.  https://t.co/lTds9qqlk5"
"Detroit, MI",2021-06-15,0,0,@JENNontheRocks_ @RiMarie18 I’d totally stay at home with my boys if they didn’t have so much damn energy 🤣🤣🤣 pj go from sunup to sundown. Even when he’s sleepy he fights through like he getting paid to stay awake
"Brooklyn, NY",2021-06-10,0,0,"I’m probably getting hosed out of like $200 taking an EdX course on the civil war and reconstruction, but this reminds me it’s worth it. I feel obligated to really understand. https://t.co/Ie9Kv6tJyO"
"Virginia, USA",2021-06-23,2,2,Newly released records show the staggering number of Secret Service agents who contracted COVID-19 under Trump https://t.co/PTGKayUeod
"Hawaii, USA",2021-06-09,4,3,"#VeyyonSilli Song Piano Tutorial 🎹
Check out my YouTube channel 🤩🙌🏻
Link - https://t.co/D8NWtwq1Gv
@Suriya_offl @gvprakash @Sudhakongara_of @Aparnabala2 #SooraraiPottru #Suriya #GVPrakash #AparnaBalamurali #SudhaKongara #Trending #COVID19 #COVID19Vic #stayhome https://t.co/1L4EWhgl4I"
"Chicago, IL",2021-06-13,147,1,@jordanbpeterson @TeamYouTube He promoted Ivermectin as a treatment for COVID-19 as a replacement for vaccines. This specific misinformation is clearly against their rules so doubt they will re-instate the video. If he wants to promote this specific misinformation he will have to find a different video host https://t.co/zxjsnBvYvb
"Columbus, OH",2021-06-17,11864,1868,The idea that youtube is kicking people off for questioning the methodology of the state when it comes to Covid is troubling. Seeing the lab leak hypothesis go from a “conspiracy” to mainstream news pretty quick should tell you nothing should be off the table for discussion.
"New York, USA",2021-06-21,95,2,"talked about this before but the fact that of all the Christians I've ever known in my life, the most decent one from my age group got diagnosed with lymphoma during a pandemic, immediately after the birth of his second daughter, has me absolutely convinced of the malice of God"
"Tulsa, OK",2021-06-02,23,14,President Vladimir Putin will host Russia’s flagship investor showcase despite continuing risks from Covid-19 and new waves of western sanctions https://t.co/XdeiTA8erW
"North Logan, UT",2021-06-17,89,20,They are about to get the Delta blues... https://t.co/OxtmFXK4FR
"Portland, OR",2021-06-08,1050,103,u wanna lockdown with a body like this https://t.co/VeQwAkbqnO
"Bowleys Quarters, MD",2021-06-17,499,182,https://t.co/MUt6abpO8b https://t.co/N1vHDD5Szl
"Michigan, USA",2021-06-14,42,9,I guess E3 didn't need to happen when Covid did too much
"Manhattan, NY",2021-06-28,14,3,"Stat via @WSJ 

https://t.co/PgpQI1WPuk"
"Aguadilla, Puerto Rico",2021-06-30,0,1,Open letter to #coronavirus : I want my life back! ASAP! Help me #GetVaccinated ! ASAP! https://t.co/Dg3a9rjj3T
"Kentucky, USA",2021-06-12,2701,701,Have you ever thought that Covid was just the hoax and the bio weapon is the vaccine in the arm?
"Dothan, AL",2021-06-30,1,2,The CDC is leaving it up to local officials to set mask-wearing guidelines as the highly contagious delta variant spreads in areas with low vaccination rates. https://t.co/mHGv4ub06E
"Sidney, OH",2021-06-27,30,13,Covid-19: novo lote de vacinas da Pfizer chega ao Brasil https://t.co/fL0Oef28aD via @agoranoticiasbr
"Orlando, FL",2021-06-16,119,17,"As the U.S. begins to emerge from the pandemic, calls for a Covid-19 commission are growing. But creating an investigative panel could prove challenging.
https://t.co/V57gqRcCPd"
"Washington, USA",2021-06-26,5885,488,"While I accept anyone’s personal choice, I would’ve been pretty concerned if any nurses treating my daughter weren’t vaccinated when her WBCs were down. Especially considering she died of an infection during treatment. https://t.co/8vcJ0nrA7b"
"New York, NY",2021-06-28,11,7,"💫The #RightTotheCity will be at the #HLPF2021!

📢We will bring an urgent appeal to the @UN and all spheres of government and #CSOs to renew their commitments to the #RightToTheCity, #SDGs &amp; #NUA for an equitable recovery from #COVID19

🙌🏼Join us! https://t.co/gMePUzHRer https://t.co/cEVv5EqMTD"
"Amite City, LA",2021-06-21,0,0,"Looks llike things are really ""Heating Up"" in Arizona.
 Uphttps://tucson.com/sports/pac-12-hotline/pac-12-hotline-alleged-recruiting-violations-by-asu-during-covid-are-both-deplorable-and-unsurprising/article_3fe6269c-cfb9-11eb-adfd-eb1e6117136b.html"
"Salt Lake, Utah",2021-06-15,266664,35678,Tell me you’ve never read the Bible without telling me you’ve never read the Bible https://t.co/ttMBi1lrXp
"California, USA",2021-06-11,498,275,#BREAKING Two guests test positive on one of first North American cruises since start of coronavirus pandemic: company https://t.co/q73GI5YDl2
"Wisconsin, USA",2021-06-14,47,6,The full news release with results here: https://t.co/mQH8P3RyPp
"Franklin, TN",2021-06-08,0,0,@RepMarkGreen @NolensvilleFire False praise for public officials from the TN Sedition Caucus Member. Do something positive for public health - encourage the reluctant and the hard-headed in your district to get COVID vaxxed! https://t.co/mRO1o60ehI
"Kansas City, MO",2021-06-19,0,2,"HAPPENING NOW: The Northeast branch of Kansas City Public Libraries is hosting a vaccination clinic for World Refugee Day.

Until 2 p.m. Kansas Citians are invited to receive their COVID-19 vaccine and learn more about what the library has to offer.
@NortheastNewsKC https://t.co/ufSBNWYGLT"
"Nueva York, USA",2021-06-03,201,46,"Bienaventurado el hombre que soporta la tentación, porque cuando haya resistido la prueba, recibirá la corona de vida que Dios ha prometido a los que lo aman.

Santiago 1:12 RV95 📖"
"Blackwood, NJ",2021-06-24,6113,1804,"It was never about the science...
And this is not about protecting children. Even the corrupt @WHO says Children should NOT get the Jab!! https://t.co/xJyCMWv5M8"
"Libertyville, IL",2021-06-16,10,1,Teen Vax Day #2 is underway @HighlandD70. Thanks to the #D70ShinyApple and Jewel-Osco partnership for keeping our children safe during a global pandemic. #doingourpart https://t.co/7RU8i6Pcq9
"Thousand Oaks, CA",2021-06-28,48,49,"@traveler002 @Sharklady57 @Wahboom @ernestleenot @StillFreeSCOTTY @Unpurgeable18 @kcinor @MarilynLavala @acfueler @ICanPlainlySee @Michel78118339 @Christo29932651 @TJ2020landslide @OxmanMartin @DorisMele @itsaboutdamnti1 @EDSdt1234 @RalphS24381648 @JamesLe58206564 @PaulGregory2173 @JT375043170 @MarcGriff89 @voice_hard @MaryLanser @BeachySharron @MarvinRJeffcoat @Paulie_Gatto_ @WhalenMona @VGat9300 @Phyllis94584953 @WhimsicalMeToo @EBree18 @Bree1914 @NurseNys @emilia_suze @judytgolf @tannermaze6 @smh8872626 @DepolableDuck @StmCh_ @bellausa17 @BearHunter001 @rom08eo @WeStand4theFlag @MichelleMRau @DineshDSouza @truthsearch1957 @PaulMer53 Senator Rand Paul: He was being dishonest. In fact, one of the main papers published by Dr. Shi in the Wuhan Institute says in the byline, “Funded by the NIH,” &amp; funded specifically by the NIAI which is AID, which is Fauci’s group.https://t.co/nguSFcFPmI @Lynda63986855 @teagiver7"
"North Carolina, USA",2021-06-03,1678,617,60% of all new Covid cases are from people that took the vaccine.
"Georgia, USA",2021-06-13,10063,1831,"You should be sending her a damn box of chocolates thanking her for coming to SC to help you do your job. Give us 5 things you have spearheaded through Congress.  Just Five? We can wait, but I’m sure my 2 year old will be graduating from college before that happens. #MrDoNothing https://t.co/lfRihb5Bb7"
"Minnesota, USA",2021-06-24,4630,1253,"According to the FBI, Biden’s border crisis has led to an “epidemic” of drug smuggling, human trafficking, gang activity, &amp; forced labor.
 
If he truly wants to combat crime, he should reverse his failed policies."
"Quincy, MA",2021-06-14,2913,412,"Kollege mit Freundin (beide geimpft) waren mit 2 Freunden (beide Covid genesen) im Urlaub, Test nach 78 Std Aufenthalt: alle 4 Covid positiv, Urlaub zu Ende.
Aber trefft Euch ruhig alle zum Rudelbumsen, ist ja erlaubt."
"Denver, CO",2021-06-30,0,0,"Colorado on track for 70% of adults to receive at least one dose of cover vaccine by July 4th. To date, 69.64% of Coloradans 18 and older have received at least one dose of the life-saving COVID-19 vaccine.
https://t.co/VHdfFJWxzV"
"Utah, USA",2021-06-14,1,1,"Infrastructure bill should be funded by wealthy! ONLY NEW MONEY!

Had more than enough of bailing our wealthy and businesses! Banks, Wall Street, GOP Tax Act, ANYTIME CAPITALISTS MIGHT lose money! Wealthy just MADE trillions during the PANDEMIC!
WEATH inequality is getting WORSE! https://t.co/lt5diMV4Wx"
"Conroe, Texas",2021-06-08,0,0,"@BorisJohnson 2.6m people are calling on you to share the covid vaccine recipes with the world. Stand with @potus at #G7 and support the suspension of #patents, so that more countries can produce the life-saving vaccines. #PeoplesVaccine  https://t.co/sOl4Zn8Gvg"
"New Jersey, USA",2021-06-08,4,0,@GovMurphy I wanna know how it makes sense that i have to wear a mask everyday in school around people i see every single day but not around complete strangers in public
"Lexington County, SC",2021-06-06,296,222,"In memory of our brave soldiers

Normandy veterans watch unveiling of new D-Day memorial over video amid Covid travel restrictions https://t.co/CL32mmXFrv"
"Baton Rouge, LA",2021-06-15,0,0,"@TPrice504 It makes a certain sense.  The service industry has resisted evolving into the 21st century and those of us working in it have grown tired of $2.15/hr, long hours, and lack of benefits, the pandemic shutdown just put it into high relief. Congrats to those who have made changes!"
"Dover, DE",2021-06-24,15,3,Supporting novice leaders is critical. Coaching is included in Year 2 of the 3 year comprehensive induction program from @DEDeptofEd. Thankful to have @UD_DASL as a partner to provide excellent coaches like @SharonBritting4 https://t.co/JTIkwOaFkn
"Dundalk, MD",2021-06-11,0,0,Covid: England’s R rate rises again to as high as 1.4 as surge in cases continues - The Independent https://t.co/7MDKV5Urkk
