location,date,likes,retweets,text
"Seattle, WA",2020-11-12,4774,1454,"Iowa Gov. Kim Reynolds continues to distinguish herself with COVID policies that are baroque in pointless detail, overwhelmingly lax but with lots of numbers attached so they look pseudo-scientific.

Here the Des Moines Register finally just has enough:
https://t.co/K2HYzErbTw"
"Nashville, TN",2020-11-21,4,1,22-years-old college student started her own homemade dessert #business to support her family during #COVID19 pandemic. https://t.co/xmOEkI4iQ1 #entrepreneur #SmallBusiness
"Lansing, Michigan",2020-11-13,0,0,"Texas woman loses 5 family members to COVID-19
https://t.co/INUnbUt5Oz"
"California, USA",2020-11-12,39780,6349,Literally every 22-year-old on Twitter figured this out in March but go off I guess? https://t.co/fGsIQjpB6e
"Roseville, CA",2020-11-18,50515,6924,Any “Republican” who authorizes a mask mandate or lockdown isn’t a Republican and should leave the party immediately.
"Abilene, Texas",2020-11-14,1214,417,"One last plea:
Tomorrow is the Million Maga Moron Mushroomdick March in DC. 
The Proud Boys have openly said that they will ""finish "" any fight they encounter. (?)
I believe that Trump is craving violence and They want to please him. Remember Kyle Rittenhouse. 
Please stay home."
"Jackson, MS",2020-11-15,9,1,Covid 19 is a curse placed upon this country for embracing the masked singer as Primetime entertainment
"Las Vegas, NV",2020-11-30,5807,848,"Cuomo on people who refuse to comply with COVID restrictions: ""You want to be a tough guy?...I'll tell you what a tough guy does: Go volunteer in a field hospital in Staten Island and help COVID patients if you're a tough guy"" https://t.co/9T8aUPjUrs https://t.co/vUQ7PTPpeg"
"New York, NY",2020-11-13,5173,2828,"55 people attended a wedding reception in Maine in August, and 1 of them had Covid. Over the next 38 days, the virus spread to 176 other people and 7 of them died.

None of the victims who lost their lives had attended the reception. https://t.co/bRLWJas4lh"
"Connecticut, USA",2020-11-24,7922,430,FACT: There is a pandemic that has slowed everything down. https://t.co/qgJjCPpb4x
"St. Petersburg, Florida",2020-11-25,1118,534,"In 4 short years, @realDonaldTrump, like Bush before him who turned surplus into $1.4T deficit, squandered Obama’s record deficit reduction &amp; returned us to $T deficits before #COVID19 &amp; $3T after due to incompetence that killed 260K Americans. Stock market reacted to Biden’s win https://t.co/MTbkSNDaCY https://t.co/oudIM0JBu2"
"Maryland, USA",2020-11-29,2,2,"With eviction and foreclosure moratoriums in place due to COVID-19, @CityofMiami should have put this demolition on hold. This man deserves justice. https://t.co/RuHn0lEuX0"
"Seattle, WA",2020-11-20,6,2,"Putting in an order for cocktails tonight and I'll be first on your reservations list when we're all back to normal.

Wear a mask, friends: save the whiskey. https://t.co/EjCZ1SimbF"
"Texas, USA",2020-11-01,0,0,"@509ShawnG @realDonaldTrump #TRUMP2020ToSaveTheWorld
NO ONE ELSE IN THE USA, DIES FROM OTHER PATHOLOGIES, JUST FOR COVID-19 IS THAT, @joebiden? WHAT ARE YOU AFFIRMING? DO NOT VOTE ON THE MAN WITH THE WASHING BUCKET, THINK ABOUT HOW MANY PIGS HAVE BEEN SLAUGHTERED. https://t.co/dmtxWEjVJM"
"Biloxi, MS",2020-11-09,462194,23596,The bottom line: I will spare no effort to turn this pandemic around.
"St Louis, MO",2020-11-21,20466,2611,With what money are people going to buy this healthcare with? Do your job and bring Medicare for all to a floor vote and push hard for it. It would change people’s lives. You should be ashamed that your party doesn’t advocate for universal single payer healthcare. Just shameful https://t.co/C0sk7oUM3L
"Mississippi, USA",2020-11-29,1,0,@WLOX Mr Governor are you seeing these numbers of COVID in your state? Do you even care? You're daughter just tested positive for the virus guess what everyone isn't a politician's daughter and dont have the same resources she has. Do you think of this?
"Columbia, SC",2020-11-05,12,21,"DHEC announced 647 new confirmed cases and 68 new probable cases of the novel coronavirus COVID-19, 16 additional confirmed deaths, and 3 new probable deaths.
https://t.co/QMeVubomZE"
"Florida, USA",2020-11-13,1,0,@lisahagan101 We never did a proper lockdown to begin with which is why we are where we are. So yes. Long overdue
"Twinsburg, OH, USA",2020-11-11,26099,653,On Election Day I tested positive for Covid-19. This has been the most bizarre week of our lives. @thesheilakelley is also positive. This is tough. We are determined to find a way to health again. We root for everyone out there who are struggling with this thing. Love from here.
"Washington, DC",2020-11-21,381,136,"NEW VIDEO: When it comes to the Coronavirus pandemic, @Ossoff puts politics over people. #GASen #gapol https://t.co/qub3ZuWCIw"
"Montana, USA",2020-11-14,46,13,"“Hospitalizations lag behind cases by about two weeks; by Thanksgiving, today’s soaring cases will be overwhelming hospitals that already cannot cope.” A very important read. https://t.co/jOAFDKVtv4"
"Maryland, USA",2020-11-11,2269,2204,Beg for vaccine. Beg for ventilators. Kill your youth that might produce these things one day. https://t.co/9jSqtdQf4F
"Houston, TX",2020-11-22,0,0,💥💥💥💥💥 https://t.co/RsM9rmruJY
"Norwood, MA",2020-11-18,0,0,RT The Thanksgiving COVID time bomb https://t.co/weaSGv36Iv
"San Francisco, CA",2020-11-10,1,0,Yep. https://t.co/63WLbfGXVU
"Los Angeles, CA",2020-11-12,9,2,"Well put, Dr. Kass. The situation in Utah is dire. The lack of leadership is palpable. 

I have been training health care workers for 40 years. What wrecks me is these bad decisions are destroying the values of ethics and compassion I built in to my teaching. https://t.co/bPHPhQxnUM"
"California, USA",2020-11-24,4,1,Our vaccine mentioned as an option to tackle the inequality of cold chain vaccines https://t.co/x7bF5bel4S
"Florida, USA",2020-11-19,33200,4078,"Thanksgiving is a week away.

LARGE INDOOR DINNERS will spread COVID.

Limit Thanksgiving to your immediate household.

Gatherings over 10 people are not permitted.

Spread thanks, not COVID."
"New Orleans, LA",2020-11-11,30355,12156,"My 12yo just lost an adult front tooth and his other teeth are loose... it turns out from vasculature damage 9 months after Covid.  

Omg.  PLEASE... I beg of you, take this seriously.  For you.  For your kids.  For everyone."
"San Antonio, Texas",2020-11-20,0,0,🙏🏽 https://t.co/FKPiUy0tGN
"Illinois, USA",2020-11-10,1,0,"@haleymarsha99 @BMeiselas Yes l meant the deceased Covid-19 victims. l thought 220,000 was the death count around the time ballots were being mailed out, so is why l used that number. And l'm now realizing some states have same day registration."
"Boise, ID",2020-11-02,0,1,Beezly - COVID-19 (Official Music Video) https://t.co/ZRsDcpYMaJ via @YouTube
"Washington, DC",2020-11-06,21903,3217,"The president is bemoaning the high rate of mail-in ballots going for Democrats. His own advisers warned him that amid a pandemic he was suppressing his own turnout, esp w seniors, by undermining mail in ballots over and over."
"San Mateo County, California",2020-11-01,977,160,"We can put as much stock in premature election victory declarations as premature Covid-19 victory declarations, which is none at all."
"Los Angeles, CA",2020-11-13,616,124,¿Consecuencias para los charlatanes de la pandemia? A favor. https://t.co/cwWtpbIq9E
"South Lyon, MI",2020-11-29,99447,5169,"As an ICU nurse, Covid is definitely worse this time round. Not just the poor patients, but the fatigue, the apathy, the threadbare staffing, the frustrated public. We’re still going, just. Give me a like it’ll equal a high five. Thanks."
"Bradenton, Florida",2020-11-21,1,0,"I stopped hearing about Covid-19 during the election. Now all of a sudden we have to shut down restaurants, bars, and other social places.. just doesn’t make sense."
"Austin, Texas",2020-11-22,1,0,@cltomlinson That’s what we did with our COVID clippers.
"Brilliant, OH",2020-11-13,8915,5635,"“In March,after a classified briefing on coronavirus, Perdue dumped his holdings in casino shares ahead of the pandemic-driven market crash, while investing instead in the drugmaker Pfizer &amp; DuPont, which makes medical supplies important to the pandemic response.” #SenateRunoffs https://t.co/4DosIudzdt"
"Los Angeles, CA",2020-11-11,234059,50957,A 6 week shutdown? And we in the streets next summer? Can we start right now? https://t.co/SgKeIE4UOX
"Council Bluffs, IA",2020-11-27,2,0,@Dave_Matter At this point let's just get everyone who doesn't have COVID together for a pickup game in the sandlot.
"Palm Springs, CA",2020-11-21,24482,3741,"Inbox: Gov. Andrew Cuomo will receive an international Emmy award, “in recognition of his leadership during the Covid-19 pandemic and his masterful use of television to inform and calm people around the world.”"
"New York, USA",2020-11-01,0,1,#NY21 THIS is @realDonaldTrump America. The @GOP stands silently by and allows this man to spew vile BS about the very people who saved his wicked life! https://t.co/ynnXfwBqxa
"New York, NY",2020-11-24,499,51,Entitlement is directly associated with Covid spread.
"Salt Lake City, UT",2020-11-21,3,0,Surprisingly strong stance from GOP leaders. https://t.co/bsidWL7JiU
"Chicago, IL",2020-11-25,71,15,Add high-incidence myocarditis to the list of “COVID things people thought were a thing but aren’t really a thing.”  https://t.co/FXts2ouXl5
"Portland, OR",2020-11-08,5820,857,"PREDICTION: 

After Trump leaves office, Republicans will suddenly become concerned about Covid-19 and will blame Biden for letting it get out of control."
"Anaheim, CA",2020-11-17,0,0,@ChrisCuomo I love your passion brother. Thanks for being on the right side of the truth about COVID.
"Middleton, Wisconsin",2020-11-24,8,1,The men and women of the @WI_Guard have been vital in our state's fight against COVID-19. We need funding from the Trump Administration QUICKLY in order to continue to access their expertise in battling this virus past Dec. 31st. https://t.co/ER6pJvIES0
"California, USA",2020-11-22,0,0,@taetaesoro I don’t get why people are traveling right now? WE ARE IN THE MIDDLE OF A PANDEMIC? And IT HAS BEEN SHOWN THAT AIRPORTS HAVE HIGH TRANSMISSION RATES EVEN WITH PROPER PRECAUTIONS
"Okemos, MI",2020-11-11,3,0,"The Michigan Department of Health and Human Services offers an anonymous, easy-to-use mobile app to let users know if they may have recently been exposed to COVID-19.  

For more information and to download the app, visit https://t.co/9CGf8LtF9n"
"San Diego, CA",2020-11-20,46729,4761,"Rick Scott, another Republican big shot with COVID. It proves yet again that for many people, coronavirus isn’t a disease, but a symptom—the root cause being stupidity."
"Philadelphia, PA",2020-11-20,0,0,@cbessex @Flattielover @PhilDiagnosis @Silver_Strike @AndrewJacksonV3 @BonhommePhilip @22CB22CB @QDecoder @Deadpools_R_Us @Emma34770971 @StoppedItCold @JDW714 @cubancafecito @TomDoubting @therealmcteag @MinnesotaExpat @JanineVorr @LadyOfTheOcean1 @_Kel_Varnsen_ @EMMYreincarnate @Dominique85_86 @downrangechaos @LifeNyc2 @laylow88861429 @SlimJimJohn1 @ziggystardad @alshadowdancer @mathmomma24 @SwoleKyloRen @hypnoetized @Vickie627 @Heather41838313 @AdrenochromeD @ChrisKelly3422 @GOPkleptocrat @AlgrenQ @missjulialee @Dennisabm @wookietim @Thumper18560818 @nan5678 @CupofJoeintheD2 @epicethanol86 @ElGato_thenite @crookedpinkie1 @GOPisDirty @JadeIsMad @MrFly187 @LisaNicholo @NavyGritzngravy My daughter is coming down today. We're going to try to get our hair cut. I've been working with this since before the last lockdown...it's not working anymore...😂. Getting several inches off...if we can get an appointment. https://t.co/tNpdGkhFE5
"Montgomeryville, PA",2020-11-07,3112,889,"Oh for Christ’s sake: Trump’s chief of staff, Mark Meadows, seen here **without a mask** despite #COVID19 positive. Meadows and at least four other aides have tested positive. https://t.co/rTbpJy3JmB"
"Colorado, USA",2020-11-08,3188,907,"The double standards around covid, the outright lies and manipulation, the destruction of trust and faith, and the complete dissolution of integrity exemplified here will be one of the deepest and darkest scars from 2020. https://t.co/H276wDhEfh"
"California, USA",2020-11-25,310226,31468,"People across the country are going hungry, COVID is set to explode, and Mitch McConnell dismissed the Senate last week.

I don’t know how these people can sleep at night. I really don’t."
"Tucson, Arizona",2020-11-09,5852,3481,"GSA Administrator Emily Murphy is delaying and denying Biden’s respond to Covid. Remember this face, make sure she’s rejected for ever corporate job. 100K Americans are infected and 1,000+ dying because of this woman. 👇 https://t.co/nQV1ppfUtO"
"Minot, ND",2020-11-18,0,0,"The North Dakota Nurses Association said if nurses do get COVID, they should be allowed to physically and mentally rest.

 https://t.co/7kJwNjzLgr"
"Baltimore, MD",2020-11-30,1365,972,"Inmates in Cumberland, Maryland maximum security prison have staged a hunger strike due to an egregious COVID-19 lockdown: 

The lockdown has banned them from leaving their cells for the last month, in their cells 24 hrs a day. 

Inmates are being put on lockup for resisting."
